vote_id,congress,chamber,rollnumber,rollcall_date,bill_number,bill_id,bill_match_status,member_vote_rows,evidence_layers,missing_links,vote_result,vote_question,vote_desc,source_url,claim_boundary
118-Senate-88,118,Senate,88,2023-04-19,S870,118-s-870,voteview_bill_number_only,101,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To improve the bill.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-89,118,Senate,89,2023-04-19,S870,118-s-870,voteview_bill_number_only,101,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To improve the bill.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-90,118,Senate,90,2023-04-19,SJRES10,118-sjres-10,voteview_bill_number_only,101,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Motion Rejected,On the Motion,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Veterans Affairs relating to ""Reproductive Health Services"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-91,118,Senate,91,2023-04-19,S870,118-s-870,voteview_bill_number_only,98,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To use unspent COVID-19 relief funds to offset the costs of grants.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-92,118,Senate,92,2023-04-20,S870,118-s-870,voteview_bill_number_only,99,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To provide grants for fire station construction through the Administrator of the Federal Emergency Management Agency.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-93,118,Senate,93,2023-04-20,S870,118-s-870,voteview_bill_number_only,100,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To improve the bill.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-94,118,Senate,94,2023-04-20,S870,118-s-870,voteview_bill_number_only,99,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Bill Passed,On Passage of the Bill,A bill to amend the Federal Fire Prevention and Control Act of 1974 to authorize appropriations for the United States Fire Administration and firefighter assistance grant programs.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-95,118,Senate,95,2023-04-25,PN195,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Joshua David Jacobs, of Washington, to be Under Secretary for Benefits of the Department of Veterans Affairs",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-96,118,Senate,96,2023-04-26,PN195,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Joshua David Jacobs, of Washington, to be Under Secretary for Benefits of the Department of Veterans Affairs",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-97,118,Senate,97,2023-04-26,S326,118-s-326,voteview_bill_number_only,101,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture on the Motion to Proceed Rejected,On Cloture on the Motion to Proceed,"A bill to direct the Secretary of Veterans Affairs to carry out a study and clinical trials on the effects of cannabis on certain health outcomes of veterans with chronic pain and post-traumatic stress disorder, and for other purposes.",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-98,118,Senate,98,2023-04-26,SJRES11,118-sjres-11,voteview_bill_number_only,101,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-99,118,Senate,99,2023-04-27,SJRES4,118-sjres-4,bill_progression_metadata,100,voteview_rollcall_metadata; voteview_bill_number; congressgov_bill_progression_overlap,district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture on the Motion to Proceed Rejected,On Cloture on the Motion to Proceed,A joint resolution removing the deadline for the ratification of the Equal Rights Amendment.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-100,118,Senate,100,2023-04-27,PN89,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Anthony Devos Johnstone, of Montana, to be United States Circuit Judge for the Ninth Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-101,118,Senate,101,2023-05-01,PN89,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Anthony Devos Johnstone, of Montana, to be United States Circuit Judge for the Ninth Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-102,118,Senate,102,2023-05-02,PN97,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Michael Farbiarz, of New Jersey, to be United States District Judge for the District of New Jersey",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-103,118,Senate,103,2023-05-02,PN96,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Robert Kirsch, of New Jersey, to be United States District Judge for the District of New Jersey",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-104,118,Senate,104,2023-05-02,PN97,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Michael Farbiarz, of New Jersey, to be United States District Judge for the District of New Jersey",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-105,118,Senate,105,2023-05-02,PN96,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Robert Kirsch, of New Jersey, to be United States District Judge for the District of New Jersey",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-106,118,Senate,106,2023-05-02,PN180,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Orelia Eleta Merchant, of New York, to be United States District Judge for the Eastern District of New York",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-107,118,Senate,107,2023-05-03,PN180,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Orelia Eleta Merchant, of New York, to be United States District Judge for the Eastern District of New York",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-108,118,Senate,108,2023-05-03,PN163,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Wesley L. Hsu, of California, to be United States District Judge for the Central District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-109,118,Senate,109,2023-05-03,HJRES39,118-hjres-39,voteview_bill_number_only,99,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution disapproving the rule submitted by the Department of Commerce relating to ""Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-110,118,Senate,110,2023-05-03,SJRES9,118-sjres-9,voteview_bill_number_only,100,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status with Section 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-111,118,Senate,111,2023-05-03,PN163,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Wesley L. Hsu, of California, to be United States District Judge for the Central District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-112,118,Senate,112,2023-05-03,PN289,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"LaShonda A. Hunt, of Illinois, to be United States District Judge for the Northern District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-113,118,Senate,113,2023-05-04,PN289,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"LaShonda A. Hunt, of Illinois, to be United States District Judge for the Northern District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-114,118,Senate,114,2023-05-04,PN68,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Colleen Joy Shogan, of Pennsylvania, to be Archivist of the United States",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-115,118,Senate,115,2023-05-04,PN39,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Geeta Rao Gupta, of Virginia, to be Ambassador at Large for Global Women's Issues",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-116,118,Senate,116,2023-05-09,PN148,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"L. Felice Gorordo, of Florida, to be United States Alternate Executive Director of the International Bank for Reconstruction and Development for a term of two years",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-117,118,Senate,117,2023-05-10,PN148,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"L. Felice Gorordo, of Florida, to be United States Alternate Executive Director of the International Bank for Reconstruction and Development for a term of two years",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-118,118,Senate,118,2023-05-10,PN156,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Glenna Laureen Wright-Gallo, of Nevada, to be Assistant Secretary for Special Education and Rehabilitative Services, Department of Education",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-119,118,Senate,119,2023-05-10,PN156,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Glenna Laureen Wright-Gallo, of Nevada, to be Assistant Secretary for Special Education and Rehabilitative Services, Department of Education",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-120,118,Senate,120,2023-05-10,PN68,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Colleen Joy Shogan, of Pennsylvania, to be Archivist of the United States",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-121,118,Senate,121,2023-05-10,PN39,,nomination_or_nonbill_vote,100,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Geeta Rao Gupta, of Virginia, to be Ambassador at Large for Global Women's Issues",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-122,118,Senate,122,2023-05-11,SJRES23,118-sjres-23,voteview_bill_number_only,102,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Marine Fisheries Service relating to ""Endangered and Threatened Wildlife and Plants; Regulations for Listing Endangered and Threatened Species and Designating Critical Habitat"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-123,118,Senate,123,2023-05-11,SJRES24,118-sjres-24,voteview_bill_number_only,102,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened Wildlife and Plants; Endangered Species Status for Northern Long-Eared Bat"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-124,118,Senate,124,2023-05-11,PN93,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Bradley N. Garcia, of Maryland, to be United States Circuit Judge for the District of Columbia Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-125,118,Senate,125,2023-05-15,PN93,,nomination_or_nonbill_vote,95,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Bradley N. Garcia, of Maryland, to be United States Circuit Judge for the District of Columbia Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-126,118,Senate,126,2023-05-16,HJRES42,118-hjres-42,voteview_bill_number_only,101,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,A joint resolution disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act of 2022.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-127,118,Senate,127,2023-05-17,PN450,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Jeremy C. Daniel, of Illinois, to be United States District Judge for the Northern District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-128,118,Senate,128,2023-05-17,PN450,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Jeremy C. Daniel, of Illinois, to be United States District Judge for the Northern District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-129,118,Senate,129,2023-05-17,PN455,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Darrel James Papillion, of Louisiana, to be United States District Judge for the Eastern District of Louisiana",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-130,118,Senate,130,2023-05-17,SJRES18,118-sjres-18,voteview_bill_number_only,99,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-131,118,Senate,131,2023-05-17,PN95,,nomination_or_nonbill_vote,100,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Nancy G. Abudu, of Georgia, to be United States Circuit Judge for the Eleventh Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-132,118,Senate,132,2023-05-18,PN95,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Nancy G. Abudu, of Georgia, to be United States Circuit Judge for the Eleventh Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
